GEN_DB,SP_DB,COUNTRY,LAT,LONG,Make SDM,Philippine map
Diplacodes,trivialis,Malaysia,6.64783,100.1791,Yes,
Diplacodes,trivialis,Malaysia,6.67414,100.1823,Yes,
Diplacodes,trivialis,Papua New Guinea,-9.443,147.18,Yes,
Diplacodes,trivialis,Papua New Guinea,-7.89366,143.28669,Yes,
Diplacodes,trivialis,Papua New Guinea,-6.99123,141.51578,Yes,
Diplacodes,trivialis,Papua New Guinea,-5.72918,142.26328,Yes,
Diplacodes,trivialis,Papua New Guinea,-5.446,151.464,Yes,
Diplacodes,trivialis,Papua New Guinea,-4.35,152.2666,Yes,
Diplacodes,trivialis,Papua New Guinea,-4.271,152.17,Yes,
Diplacodes,trivialis,Papua New Guinea,-3.289,151.933,Yes,
Diplacodes,trivialis,Papua New Guinea,-2.927,151.437,Yes,
Diplacodes,trivialis,Papua New Guinea,-2.70881,150.93753,Yes,
Diplacodes,trivialis,Singapore,1.32495,103.89537,Yes,
Diplacodes,trivialis,Singapore,1.33814,103.70781,Yes,
Diplacodes,trivialis,Singapore,1.37732,103.78813,Yes,
Diplacodes,trivialis,Singapore,1.378,103.809,Yes,
Diplacodes,trivialis,Singapore,1.38951,103.9918,Yes,
Diplacodes,trivialis,Singapore,1.39972,103.79944,Yes,
Diplacodes,trivialis,Singapore,1.41595,103.81489,Yes,
Diplacodes,trivialis,Singapore,1.43667,103.70944,Yes,
Diplacodes,trivialis,Singapore,1.44841,103.77899,Yes,
Diplacodes,trivialis,Solomon Islands,-9.605,160.155,Yes,
Diplacodes,trivialis,Solomon Islands,-9.5053,159.9877,Yes,
Diplacodes,trivialis,Solomon Islands,-9.4431,160.0326,Yes,
Diplacodes,trivialis,Solomon Islands,-9.4363,159.9417,Yes,
Diplacodes,trivialis,Solomon Islands,-9.433,159.95,Yes,
Diplacodes,trivialis,Solomon Islands,-9.426,160.03,Yes,
Diplacodes,trivialis,Solomon Islands,-8.411,162.942,Yes,
Diplacodes,trivialis,Timor Leste,-9.274,124.348,Yes,
Diplacodes,trivialis,Timor Leste,-9.2691,124.3113,Yes,
Diplacodes,trivialis,Timor Leste,-9.2229,124.3332,Yes,
Diplacodes,trivialis,Timor Leste,-9.2179,124.3299,Yes,
Diplacodes,trivialis,Timor Leste,-9.2135,124.3108,Yes,
Diplacodes,trivialis,Timor Leste,-9.2086,124.3119,Yes,
Diplacodes,trivialis,Timor Leste,-9.204,124.3151,Yes,
Diplacodes,trivialis,Timor Leste,-9.2035,124.3127,Yes,
Diplacodes,trivialis,Timor Leste,-9.2023,124.318,Yes,
Diplacodes,trivialis,Timor Leste,-9.2019,124.346,Yes,
Diplacodes,trivialis,Timor Leste,-9.2019,124.3461,Yes,
Diplacodes,trivialis,Timor Leste,-9.2018,124.3461,Yes,
Diplacodes,trivialis,Timor Leste,-9.2011,124.3076,Yes,
Diplacodes,trivialis,Timor Leste,-9.2007,124.3174,Yes,
Diplacodes,trivialis,Timor Leste,-9.2002,124.3158,Yes,
Diplacodes,trivialis,Timor Leste,-9.1996,124.3111,Yes,
Diplacodes,trivialis,Timor Leste,-9.1994,124.3099,Yes,
Diplacodes,trivialis,Timor Leste,-9.1993,124.3066,Yes,
Diplacodes,trivialis,Timor Leste,-9.1985,124.3714,Yes,
Diplacodes,trivialis,Timor Leste,-9.1928,124.4151,Yes,
Diplacodes,trivialis,Timor Leste,-9.1836,124.4062,Yes,
Diplacodes,trivialis,Timor Leste,-9.1811,124.4046,Yes,
Diplacodes,trivialis,Timor Leste,-9.16711,125.71578,Yes,
Diplacodes,trivialis,Timor Leste,-8.78478,126.3756,Yes,
Diplacodes,trivialis,Timor Leste,-8.77836,126.37978,Yes,
Diplacodes,trivialis,Timor Leste,-8.7517,125.56936,Yes,
Diplacodes,trivialis,Timor Leste,-8.74425,125.97461,Yes,
Diplacodes,trivialis,Timor Leste,-8.74267,126.38486,Yes,
Diplacodes,trivialis,Timor Leste,-8.6405,126.3812,Yes,
Diplacodes,trivialis,Timor Leste,-8.60744,126.56978,Yes,
Diplacodes,trivialis,Timor Leste,-8.59358,126.56403,Yes,
Diplacodes,trivialis,Timor Leste,-8.5621,125.5041,Yes,
Diplacodes,trivialis,Timor Leste,-8.5368,126.9752,Yes,
Diplacodes,trivialis,Timor Leste,-8.52789,125.63264,Yes,
Diplacodes,trivialis,Timor Leste,-8.52028,126.56086,Yes,
Diplacodes,trivialis,Timor Leste,-8.5136,127.0042,Yes,
Diplacodes,trivialis,Timor Leste,-8.50847,125.98292,Yes,
Diplacodes,trivialis,Timor Leste,-8.47,126.45,Yes,
Diplacodes,trivialis,Timor Leste,-8.4428,126.46906,Yes,
Diplacodes,trivialis,Timor Leste,-8.4189,127.12636,Yes,
Diplacodes,trivialis,Timor Leste,-8.40931,127.29875,Yes,
Diplacodes,trivialis,Timor Leste,-8.3624,127.0623,Yes,
Diplacodes,trivialis,Timor Leste,-8.3619,127.0625,Yes,
Diplacodes,trivialis,Timor Leste,-8.3384,127.0233,Yes,
Diplacodes,trivialis,Timor Leste,-8.3355,127.0189,Yes,
Disparocypha,biedermanni,Indonesia,-5.43342,119.63657,Yes,
Drepanosticta,actaeon,Malaysia,1.3058,113.6182,Yes,
Drepanosticta,actaeon,Malaysia,1.3095,113.6316,Yes,
Drepanosticta,actaeon,Malaysia,1.4168,112.0101,Yes,
Drepanosticta,actaeon,Malaysia,1.4338,111.9997,Yes,
Drepanosticta,actaeon,Malaysia,1.4383,111.9945,Yes,
Drepanosticta,actaeon,Malaysia,1.64,114.406,Yes,
Drepanosticta,actaeon,Malaysia,1.6493,112.2627,Yes,
Drepanosticta,actaeon,Malaysia,1.6537,112.251,Yes,
Drepanosticta,actaeon,Malaysia,1.6558,112.248,Yes,
Drepanosticta,actaeon,Malaysia,1.6568,112.2336,Yes,
Drepanosticta,actaeon,Malaysia,1.771,114.323,Yes,
Drepanosticta,actaeon,Malaysia,1.863,114.706,Yes,
Drepanosticta,actaeon,Malaysia,1.945,112.905,Yes,
Drepanosticta,actaeon,Malaysia,2.012,114.672,Yes,
Drepanosticta,actaeon,Malaysia,2.052,114.568,Yes,
Drepanosticta,actaeon,Malaysia,2.054,114.566,Yes,
Drepanosticta,actaeon,Malaysia,2.29768,113.69733,Yes,
Drepanosticta,actaeon,Malaysia,2.6829,112.9007,Yes,
Drepanosticta,actaeon,Malaysia,2.76825,114.86764,Yes,
Drepanosticta,actaeon,Malaysia,2.7701,114.8659,Yes,
Drepanosticta,actaeon,Malaysia,2.8541,113.8184,Yes,
Drepanosticta,actaeon,Malaysia,2.9,115.05,Yes,
Drepanosticta,actaeon,Malaysia,2.9749,114.7575,Yes,
Drepanosticta,actaeon,Malaysia,2.9793,114.7492,Yes,
Drepanosticta,actaeon,Malaysia,2.9915,114.9026,Yes,
Drepanosticta,actaeon,Malaysia,3.0151,114.9097,Yes,
Drepanosticta,actaeon,Malaysia,3.1598,115.2337,Yes,
Drepanosticta,actaeon,Malaysia,3.2,114.6722,Yes,
Drepanosticta,actaeon,Malaysia,3.205,114.686,Yes,
Drepanosticta,actaeon,Malaysia,3.218,114.6778,Yes,
Drepanosticta,actaeon,Malaysia,3.256,114.295,Yes,
Drepanosticta,actaeon,Malaysia,3.2622,114.7088,Yes,
Drepanosticta,actaeon,Malaysia,3.3093,115.4823,Yes,
Drepanosticta,actaeon,Malaysia,3.3175,115.4735,Yes,
Drepanosticta,actaeon,Malaysia,3.529,114.2194,Yes,
Drepanosticta,actaeon,Malaysia,3.8223,115.0369,Yes,
Drepanosticta,actaeon,Malaysia,4.04202,114.87123,Yes,
Drepanosticta,actaeon,Malaysia,4.04245,114.81373,Yes,
Drepanosticta,actaeon,Malaysia,4.05012,114.85795,Yes,
Drepanosticta,actaeon,Malaysia,4.058,115.4644,Yes,
Drepanosticta,actaeon,Malaysia,4.0661,115.4496,Yes,
Drepanosticta,actaeon,Malaysia,4.0741,115.4622,Yes,
Drepanosticta,actaeon,Malaysia,4.0791,115.4405,Yes,
Drepanosticta,actaeon,Malaysia,4.0865,115.4737,Yes,
Drepanosticta,actaeon,Malaysia,4.0887,115.4794,Yes,
Drepanosticta,actaeon,Malaysia,4.1284,115.4633,Yes,
Drepanosticta,actaeon,Malaysia,4.69929,117.57293,Yes,
Drepanosticta,actaeon,Malaysia,4.74013,116.96522,Yes,
Drepanosticta,actaeon,Malaysia,4.91667,117.66667,Yes,
Drepanosticta,actaeon,Malaysia,5.00365,117.07953,Yes,
Drepanosticta,actaeon,Malaysia,5.07786,117.05758,Yes,
Drepanosticta,actaeon,Malaysia,5.15934,116.92637,Yes,
Drepanosticta,actaeon,Malaysia,5.16822,115.92173,Yes,
Drepanosticta,actaeon,Malaysia,5.17086,115.93453,Yes,
Drepanosticta,actaeon,Malaysia,6.00731,116.54257,Yes,
Drepanosticta,actaeon,Malaysia,6.04802,116.70346,Yes,
Drepanosticta,actaeon,Malaysia,6.0669,116.229,Yes,
Drepanosticta,actaeon,Malaysia,6.16406,116.56549,Yes,
Drepanosticta,adenani,Malaysia,1.4338,111.9997,Yes,
Drepanosticta,adenani,Malaysia,1.6493,112.2627,Yes,
Drepanosticta,adenani,Malaysia,1.6532,112.2729,Yes,
Drepanosticta,amboinensis,Indonesia,-3.638056,128.117222,Yes,
Drepanosticta,amboinensis,Indonesia,-3.543,128.271,Yes,
Drepanosticta,antilope,Papua New Guinea,-5.3606,152.0877,Yes,
Drepanosticta,arcuata,Indonesia,-5.458,104.71179,Yes,
Drepanosticta,arcuata,Indonesia,-3.4703,102.5207,Yes,
Drepanosticta,arcuata,Indonesia,-3.4569,102.5968,Yes,
Drepanosticta,arcuata,Indonesia,-3.29501,102.41432,Yes,
Drepanosticta,arcuata,Indonesia,3.575,98.2856,Yes,
Drepanosticta,asahinai,Indonesia,-0.380997,100.472997,Yes,
Drepanosticta,attala,Brunei,4.5333,115.15,Yes,
Drepanosticta,attala,Indonesia,0.75725,109.1381,Yes,
Drepanosticta,attala,Malaysia,0.9054,110.5389,Yes,
Drepanosticta,attala,Malaysia,1.0528,111.6904,Yes,
Drepanosticta,attala,Malaysia,1.0588,110.3111,Yes,
Drepanosticta,attala,Malaysia,1.0761,110.3655,Yes,
Drepanosticta,attala,Malaysia,1.11023,110.27573,Yes,
Drepanosticta,attala,Malaysia,1.1316,110.2677,Yes,
Drepanosticta,attala,Malaysia,1.1569,110.2649,Yes,
Drepanosticta,attala,Malaysia,1.202,112.058,Yes,
Drepanosticta,attala,Malaysia,1.2605,110.0925,Yes,
Drepanosticta,attala,Malaysia,1.3059,110.2938,Yes,
Drepanosticta,attala,Malaysia,1.5427,110.1513,Yes,
Drepanosticta,attala,Malaysia,1.6493,112.2627,Yes,
Drepanosticta,attala,Malaysia,1.7023,112.1018,Yes,
Drepanosticta,attala,Malaysia,1.989,114.693,Yes,
Drepanosticta,attala,Malaysia,2.838,113.8327,Yes,
Drepanosticta,attala,Malaysia,3.0102,114.7621,Yes,
Drepanosticta,attala,Malaysia,3.0151,114.9097,Yes,
Drepanosticta,attala,Malaysia,3.4235,114.4244,Yes,
Drepanosticta,attala,Malaysia,4.02332,114.82208,Yes,
Drepanosticta,attala,Malaysia,4.05288,114.84201,Yes,
Drepanosticta,auriculata,Indonesia,-0.87297,130.46253,Yes,
Drepanosticta,auriculata,Indonesia,-0.8698,130.46158,Yes,
Drepanosticta,auriculata,Indonesia,-0.85756,130.58981,Yes,
Drepanosticta,auriculata,Indonesia,-0.824,132.637,Yes,
Drepanosticta,barbatula,Indonesia,0.977,117.9803,Yes,
Drepanosticta,barbatula,Malaysia,6.04802,116.70346,Yes,
Drepanosticta,bartelsi,Indonesia,-7.4874,107.3742,Yes,
Drepanosticta,batanta,Indonesia,-0.90572,130.58981,Yes,
Drepanosticta,batanta,Indonesia,-0.895,130.59697,Yes,
Drepanosticta,batanta,Indonesia,-0.88031,130.63469,Yes,
Drepanosticta,batanta,Indonesia,-0.87297,130.46253,Yes,
Drepanosticta,batanta,Indonesia,-0.8698,130.46158,Yes,
Drepanosticta,batanta,Indonesia,-0.85756,130.58981,Yes,
Drepanosticta,batanta,Indonesia,-0.84033,130.58311,Yes,
Drepanosticta,batanta,Indonesia,-0.83089,130.63333,Yes,
Drepanosticta,berinchangensis,Malaysia,4.517,101.383,Yes,
Drepanosticta,berlandi,Indonesia,-8.565,116.351,Yes,
Drepanosticta,berlandi,Indonesia,-8.491,116.556,Yes,
Drepanosticta,bicolor,Indonesia,-4.44167,122.98333,Yes,
Drepanosticta,bicornuta,Indonesia,-2.925,132.3,Yes,
Drepanosticta,bifida,Indonesia,-0.767,127.683,Yes,
Drepanosticta,bifida,Indonesia,-0.76047,127.59647,Yes,
Drepanosticta,bifida,Indonesia,-0.737,127.524,Yes,
Drepanosticta,bifida,Indonesia,-0.6327,127.555287,Yes,
Drepanosticta,bispina,Indonesia,-0.2206,100.631,Yes,
Drepanosticta,burbachi,Malaysia,1.11905,110.22793,Yes,
Drepanosticta,claaseni,Indonesia,-1.2589,132.19572,Yes,
Drepanosticta,clavata,Indonesia,-4.39575,140.43367,Yes,
Drepanosticta,clavata,Indonesia,-3.52131,139.13811,Yes,
Drepanosticta,clavata,Indonesia,-3.50022,139.16215,Yes,
Drepanosticta,clavata,Indonesia,-3.4753,139.17885,Yes,
Drepanosticta,clavata,Indonesia,-2.73285,138.38628,Yes,
Drepanosticta,clavata,Indonesia,-2.534,140.718,Yes,
Drepanosticta,clavata,Indonesia,-2.51071,140.52702,Yes,
Drepanosticta,clavata,Indonesia,-1.746,136.191,Yes,
Drepanosticta,conica,Papua New Guinea,-10.34521,150.34224,Yes,
Drepanosticta,conica,Papua New Guinea,-9.5,147.4166,Yes,
Drepanosticta,conica,Papua New Guinea,-6.47794,147.83839,Yes,
Drepanosticta,crenitis,Indonesia,0.841492,109.056146,Yes,
Drepanosticta,dendrolagina,Papua New Guinea,-7.73333,146.48333,Yes,
Drepanosticta,dendrolagina,Papua New Guinea,-6.483,147.767,Yes,
Drepanosticta,dendrolagina,Papua New Guinea,-5.495,145.806,Yes,
Drepanosticta,dentifera,Malaysia,3.243,114.269,Yes,
Drepanosticta,dentifera,Malaysia,3.256,114.295,Yes,
Drepanosticta,dorcadion,Indonesia,-3.53048,139.12882,Yes,
Drepanosticta,dorcadion,Indonesia,-3.52488,139.06808,Yes,
Drepanosticta,draco,Indonesia,3.2726,98.5494,Yes,
Drepanosticta,drusilla,Indonesia,0.75725,109.1381,Yes,
Drepanosticta,drusilla,Indonesia,0.841492,109.056146,Yes,
Drepanosticta,drusilla,Malaysia,0.8812,110.5301,Yes,
Drepanosticta,drusilla,Malaysia,1.0648,110.2837,Yes,
Drepanosticta,drusilla,Malaysia,1.5427,110.1513,Yes,
Drepanosticta,drusilla,Malaysia,1.60888,110.16077,Yes,
Drepanosticta,drusilla,Malaysia,1.8,109.683,Yes,
Drepanosticta,dulitensis,Malaysia,1.2643,113.6034,Yes,
Drepanosticta,dulitensis,Malaysia,1.3058,113.6182,Yes,
Drepanosticta,dulitensis,Malaysia,1.4115,112.0091,Yes,
Drepanosticta,dulitensis,Malaysia,1.4168,112.0101,Yes,
Drepanosticta,dulitensis,Malaysia,1.612,114.46,Yes,
Drepanosticta,dulitensis,Malaysia,1.6435,112.2669,Yes,
Drepanosticta,dulitensis,Malaysia,1.6445,112.2772,Yes,
Drepanosticta,dulitensis,Malaysia,1.6493,112.2627,Yes,
Drepanosticta,dulitensis,Malaysia,1.6547,112.2285,Yes,
Drepanosticta,dulitensis,Malaysia,1.6558,112.248,Yes,
Drepanosticta,dulitensis,Malaysia,1.6817,112.1519,Yes,
Drepanosticta,dulitensis,Malaysia,1.696,112.0936,Yes,
Drepanosticta,dulitensis,Malaysia,1.71,114.315,Yes,
Drepanosticta,dulitensis,Malaysia,1.7412,113.3846,Yes,
Drepanosticta,dulitensis,Malaysia,1.866,114.706,Yes,
Drepanosticta,dulitensis,Malaysia,2.038,114.602,Yes,
Drepanosticta,dulitensis,Malaysia,2.042,114.577,Yes,
Drepanosticta,dulitensis,Malaysia,2.046,114.572,Yes,
Drepanosticta,dulitensis,Malaysia,2.046,114.573,Yes,
Drepanosticta,dulitensis,Malaysia,2.049,114.571,Yes,
Drepanosticta,dulitensis,Malaysia,2.051,114.57,Yes,
Drepanosticta,dulitensis,Malaysia,2.054,114.566,Yes,
Drepanosticta,dulitensis,Malaysia,2.06478,113.67565,Yes,
Drepanosticta,dulitensis,Malaysia,2.12558,113.70697,Yes,
Drepanosticta,dulitensis,Malaysia,2.29768,113.69733,Yes,
Drepanosticta,dulitensis,Malaysia,2.6829,112.9007,Yes,
Drepanosticta,dulitensis,Malaysia,2.8541,113.8184,Yes,
Drepanosticta,dulitensis,Malaysia,2.8878,115.0876,Yes,
Drepanosticta,dulitensis,Malaysia,3.1116,113.6613,Yes,
Drepanosticta,dulitensis,Malaysia,3.2,114.6722,Yes,
Drepanosticta,dulitensis,Malaysia,3.218,114.6778,Yes,
Drepanosticta,dulitensis,Malaysia,3.243,114.269,Yes,
Drepanosticta,dulitensis,Malaysia,3.2506,114.6259,Yes,
Drepanosticta,dulitensis,Malaysia,3.256,114.295,Yes,
Drepanosticta,dulitensis,Malaysia,4.00213,114.826,Yes,
Drepanosticta,dulitensis,Malaysia,4.04202,114.87123,Yes,
Drepanosticta,elaphos,Papua New Guinea,-4.72767,141.78563,Yes,
Drepanosticta,elaphos,Papua New Guinea,-4.70113,141.84207,Yes,
Drepanosticta,elaphos,Papua New Guinea,-4.68003,141.7698,Yes,
Drepanosticta,elaphos,Papua New Guinea,-4.64735,141.79793,Yes,
Drepanosticta,ephippiata,Indonesia,-2.933,120.1,Yes,
Drepanosticta,ephippiata,Indonesia,-1.4,123.16667,Yes,
Drepanosticta,ephippiata,Indonesia,0.177,119.849,Yes,
Drepanosticta,ephippiata,Indonesia,0.56667,123.9,Yes,
Drepanosticta,ephippiata,Indonesia,1.039,120.817,Yes,
Drepanosticta,ephippiata,Indonesia,1.305,124.913,Yes,
Drepanosticta,ephippiata,Indonesia,1.353,124.832,Yes,
Drepanosticta,ephippiata,Indonesia,1.424,124.839,Yes,
Drepanosticta,ephippiata,Indonesia,1.428,124.978,Yes,
Drepanosticta,ephippiata,Indonesia,1.482,124.849,Yes,
Drepanosticta,ephippiata,Indonesia,1.57748,125.00943,Yes,
Drepanosticta,eucera,Indonesia,-3.50022,139.16215,Yes,
Drepanosticta,exoleta,Indonesia,-2.534,140.718,Yes,
Drepanosticta,exoleta,Indonesia,-2.51071,140.52702,Yes,
Drepanosticta,floresiana,Indonesia,-8.639,120.561,Yes,
Drepanosticta,fontinalis,Malaysia,1.823,103.879,Yes,
Drepanosticta,fontinalis,Malaysia,2.5467,102.1731,Yes,
Drepanosticta,fontinalis,Malaysia,2.77905,104.16992,Yes,
Drepanosticta,fontinalis,Malaysia,2.81954,104.17981,Yes,
Drepanosticta,fontinalis,Malaysia,2.91137,102.22933,Yes,
Drepanosticta,fontinalis,Malaysia,3.114,101.814,Yes,
Drepanosticta,fontinalis,Malaysia,3.138889,102.03306,Yes,
Drepanosticta,fontinalis,Malaysia,3.1667,101.7833,Yes,
Drepanosticta,fontinalis,Malaysia,3.3,101.619,Yes,
Drepanosticta,fontinalis,Malaysia,3.303,101.597,Yes,
Drepanosticta,fontinalis,Malaysia,3.714,101.735,Yes,
Drepanosticta,fontinalis,Malaysia,4.2319,100.5517,Yes,
Drepanosticta,fontinalis,Malaysia,4.243,101.323,Yes,
Drepanosticta,fontinalis,Malaysia,4.518,101.515,Yes,
Drepanosticta,fontinalis,Malaysia,4.84575,102.72119,Yes,
Drepanosticta,fontinalis,Malaysia,4.8617,100.8,Yes,
Drepanosticta,fontinalis,Malaysia,4.969,102.838,Yes,
Drepanosticta,fontinalis,Malaysia,4.999,102.955,Yes,
Drepanosticta,fontinalis,Malaysia,5.288,102.875,Yes,
Drepanosticta,fontinalis,Malaysia,5.38366,100.50573,Yes,
Drepanosticta,fontinalis,Malaysia,5.38367,100.24654,Yes,
Drepanosticta,fontinalis,Malaysia,5.3881,100.66777,Yes,
Drepanosticta,fontinalis,Malaysia,5.40383,100.2235,Yes,
Drepanosticta,fontinalis,Malaysia,5.42081,100.79982,Yes,
Drepanosticta,fontinalis,Malaysia,5.43996,100.28833,Yes,
Drepanosticta,fontinalis,Malaysia,5.47062,100.24662,Yes,
Drepanosticta,fontinalis,Malaysia,5.49521,100.77637,Yes,
Drepanosticta,fontinalis,Malaysia,5.50112,100.77203,Yes,
Drepanosticta,fontinalis,Malaysia,5.7296,101.4494,Yes,
Drepanosticta,fontinalis,Malaysia,5.788,100.434,Yes,
Drepanosticta,fontinalis,Malaysia,5.8055,100.4319,Yes,
Drepanosticta,fontinalis,Malaysia,5.97822,100.89262,Yes,
Drepanosticta,forficula,Malaysia,3.256,114.295,Yes,
Drepanosticta,gazella,Indonesia,-7.81104,110.02246,Yes,
Drepanosticta,gazella,Indonesia,-7.5002,107.807,Yes,
Drepanosticta,gazella,Indonesia,-7.33709,109.13655,Yes,
Drepanosticta,gazella,Indonesia,-7.3,109.21667,Yes,
Drepanosticta,gazella,Indonesia,-7.098,107.1309,Yes,
Drepanosticta,gazella,Indonesia,-6.96528,107.32639,Yes,
Drepanosticta,gazella,Indonesia,-6.83194,106.92306,Yes,
Drepanosticta,gazella,Indonesia,-6.701563,106.990697,Yes,
Drepanosticta,gazella,Indonesia,-6.69917,106.94861,Yes,
Drepanosticta,gazella,Indonesia,-6.64694,106.94694,Yes,
Drepanosticta,gazella,Indonesia,-6.61889,106.99194,Yes,
Drepanosticta,gazella,Indonesia,-6.59167,106.91194,Yes,
Drepanosticta,gazella,Indonesia,-6.269167,106.05,Yes,
Drepanosticta,gazelle,Papua New Guinea,-2.211,146.965,Yes,
Drepanosticta,gazelle,Papua New Guinea,-2.193,146.967,Yes,
Drepanosticta,halmahera,Indonesia,1.53333,127.9,Yes,
Drepanosticta,hamadryas,Malaysia,4.383,102.401,Yes,
Drepanosticta,hamulifera,Indonesia,-5.2643815,121.95763,Yes,
Drepanosticta,inconspicua,Indonesia,-2.39192,134.5507,Yes,
Drepanosticta,inconspicua,Indonesia,-0.058,130.659,Yes,
Drepanosticta,inversa,Indonesia,-0.86259,134.06169,Yes,
Drepanosticta,johncanni,Papua New Guinea,-6.321,143.265,Yes,
Drepanosticta,kosterini,Malaysia,1.11905,110.22793,Yes,
Drepanosticta,kosterini,Malaysia,1.2326,110.1041,Yes,
Drepanosticta,kosterini,Malaysia,1.2344,110.105,Yes,
Drepanosticta,kosterini,Malaysia,1.2349,110.1048,Yes,
Drepanosticta,kosterini,Malaysia,1.2454,110.093,Yes,
Drepanosticta,kosterini,Malaysia,1.2458,110.1087,Yes,
Drepanosticta,kosterini,Malaysia,1.2573,110.1183,Yes,
Drepanosticta,krugeri,Indonesia,-2.695,100.089,Yes,
Drepanosticta,krugeri,Indonesia,-2.2,99.667,Yes,
Drepanosticta,krugeri,Indonesia,-1.365,98.922,Yes,
Drepanosticta,lepyricollis,Indonesia,-3.50022,139.16215,Yes,
Drepanosticta,lepyricollis,Indonesia,-3.4753,139.17885,Yes,
Drepanosticta,lepyricollis,Papua New Guinea,-5.72918,142.26328,Yes,
Drepanosticta,machadoi,Papua New Guinea,-5.2156,141.2309,Yes,
Drepanosticta,marsyas,Malaysia,4.465,101.385,Yes,
Drepanosticta,marsyas,Malaysia,4.48078,101.47214,Yes,
Drepanosticta,misoolensis,Indonesia,-1.89472,130.08361,Yes,
Drepanosticta,moluccana,Indonesia,-3.77691,126.51276,Yes,
Drepanosticta,moluccana,Indonesia,-3.46057,126.63348,Yes,
Drepanosticta,moluccana,Indonesia,-3.393,126.536,Yes,
Drepanosticta,monoceros,Indonesia,0.5667,116.0333,Yes,
Drepanosticta,obiensis,Indonesia,-1.5,127.75,Yes,
Drepanosticta,obiensis,Indonesia,-1.342452,127.65241,Yes,
Drepanosticta,pan,Malaysia,3.753,101.828,Yes,
Drepanosticta,pan,Malaysia,4.355,101.341,Yes,
Drepanosticta,pan,Malaysia,4.368,101.334,Yes,
Drepanosticta,pan,Malaysia,5.2128,101.62097,Yes,
Drepanosticta,pararudicula,Indonesia,0.49725,127.90989,Yes,
Drepanosticta,pararudicula,Indonesia,0.51911,127.90025,Yes,
Drepanosticta,penicillata,Indonesia,-2.34167,120.79583,Yes,
Drepanosticta,penicillata,Indonesia,-2.225,120.775,Yes,
Drepanosticta,psygma,Indonesia,-0.76047,127.59647,Yes,
Drepanosticta,psygma,Indonesia,-0.71667,127.58333,Yes,
Drepanosticta,pterophora,Papua New Guinea,-4.71432,141.92528,Yes,
Drepanosticta,pterophora,Papua New Guinea,-4.68003,141.7698,Yes,
Drepanosticta,pterophora,Papua New Guinea,-4.65302,141.9229,Yes,
Drepanosticta,pytho,Indonesia,-0.95,100.353056,Yes,
Drepanosticta,pytho,Indonesia,-0.4842,100.3379,Yes,
Drepanosticta,pytho,Indonesia,-0.380997,100.472997,Yes,
Drepanosticta,quadrata,Malaysia,2.438915,103.272858,Yes,
Drepanosticta,quadrata,Malaysia,3.138889,102.03306,Yes,
Drepanosticta,quadrata,Malaysia,3.16664,101.58079,Yes,
Drepanosticta,quadrata,Malaysia,3.1947,101.9879,Yes,
Drepanosticta,quadrata,Malaysia,3.35,101.95,Yes,
Drepanosticta,quadrata,Singapore,1.345,103.824,Yes,
Drepanosticta,quadrata,Singapore,1.34839,103.77746,Yes,
Drepanosticta,quadrata,Singapore,1.34895,103.7826,Yes,
Drepanosticta,quadrata,Singapore,1.35005,103.77312,Yes,
Drepanosticta,quadrata,Singapore,1.35276,103.77874,Yes,
Drepanosticta,quadrata,Singapore,1.3537,103.79266,Yes,
Drepanosticta,quadrata,Singapore,1.3567,103.77472,Yes,
Drepanosticta,quadrata,Singapore,1.35717,103.77005,Yes,
Drepanosticta,quadrata,Singapore,1.35938,103.77787,Yes,
Drepanosticta,quadrata,Singapore,1.36345,103.7757,Yes,
Drepanosticta,quadrata,Singapore,1.3676,103.7793,Yes,
Drepanosticta,quadrata,Singapore,1.37732,103.78813,Yes,
Drepanosticta,quadrata,Singapore,1.378,103.809,Yes,
Drepanosticta,quadrata,Singapore,1.38156,103.80509,Yes,
Drepanosticta,quadrata,Singapore,1.38374,103.81161,Yes,
Drepanosticta,quadrata,Singapore,1.39054,103.80682,Yes,
Drepanosticta,quadrata,Singapore,1.39151,103.80965,Yes,
Drepanosticta,rahmani,Malaysia,5.97822,100.89262,Yes,
Drepanosticta,robusta,Indonesia,-5.587,133.065,Yes,
Drepanosticta,rudicula,Indonesia,1.31667,127.81667,Yes,
Drepanosticta,rudicula,Indonesia,1.54444,127.90833,Yes,
Drepanosticta,rudicula,Indonesia,1.56667,127.93333,Yes,
Drepanosticta,rudicula,Indonesia,1.56667,127.94223,Yes,
Drepanosticta,rufostigma,Brunei,4.1,114.7,Yes,
Drepanosticta,rufostigma,Brunei,4.14639,114.72886,Yes,
Drepanosticta,rufostigma,Brunei,4.15583,114.71555,Yes,
Drepanosticta,rufostigma,Brunei,4.2667,114.4833,Yes,
Drepanosticta,rufostigma,Brunei,4.34139,114.44803,Yes,
Drepanosticta,rufostigma,Brunei,4.5333,115.15,Yes,
Drepanosticta,rufostigma,Indonesia,-1.4511,115.9983,Yes,
Drepanosticta,rufostigma,Indonesia,0.363303,108.957359,Yes,
Drepanosticta,rufostigma,Indonesia,0.841492,109.056146,Yes,
Drepanosticta,rufostigma,Malaysia,0.8812,110.5301,Yes,
Drepanosticta,rufostigma,Malaysia,0.9054,110.5389,Yes,
Drepanosticta,rufostigma,Malaysia,0.9448,110.4447,Yes,
Drepanosticta,rufostigma,Malaysia,1.0317,111.6881,Yes,
